Adm_No,Name,Class,Gender,Subject,Marks,Percentage
13782,Student_13782,III,Other,English,29.8,51.8
13783,Student_13783,I,Other,English,90.8,95.3
13784,Student_13784,II,Female,English,76.4,66.4
13785,Student_13785,III,Other,English,100.0,72.9
13786,Student_13786,I,Female,English,50.3,43.6
13787,Student_13787,II,Female,English,51.3,50.7
13788,Student_13788,III,Other,English,64.1,55.8
13789,Student_13789,I,Other,English,28.8,35.0
13790,Student_13790,II,Other,English,62.5,56.2
13791,Student_13791,III,Other,English,40.1,36.7
13792,Student_13792,I,Male,English,58.5,46.3
13793,Student_13793,II,Female,English,41.8,42.0
13794,Student_13794,III,Female,English,70.6,66.6
13795,Student_13795,I,Other,English,68.7,72.7
13796,Student_13796,II,Male,English,65.1,64.7
13797,Student_13797,III,Other,English,100.0,100.0
13798,Student_13798,I,Male,English,74.8,69.4
13799,Student_13799,II,Female,English,87.7,86.3
13800,Student_13800,III,Other,English,47.2,49.2
13801,Student_13801,I,Male,English,29.0,35.7
13802,Student_13802,II,Male,English,52.2,54.0
13803,Student_13803,III,Other,English,76.1,80.4
13804,Student_13804,I,Male,English,76.8,77.0
13805,Student_13805,II,Other,English,37.6,49.5
13806,Student_13806,III,Other,English,100.0,87.8
13807,Student_13807,I,Female,English,49.0,55.6
13808,Student_13808,II,Other,English,69.2,53.4
13809,Student_13809,III,Male,English,42.4,53.5
13810,Student_13810,I,Other,English,74.9,56.7
13811,Student_13811,II,Male,English,64.4,56.7
13812,Student_13812,III,Other,English,46.5,57.5
13813,Student_13813,I,Other,English,55.7,52.6
13814,Student_13814,II,Male,English,77.4,72.7
13815,Student_13815,III,Other,English,66.3,50.9
13816,Student_13816,I,Female,English,61.3,62.3
13817,Student_13817,II,Other,English,55.5,45.5
13818,Student_13818,III,Female,English,55.2,55.5
13819,Student_13819,I,Male,English,56.8,70.8
13820,Student_13820,II,Other,English,47.5,42.5
13821,Student_13821,III,Male,English,52.2,55.2
13822,Student_13822,I,Female,English,55.5,54.3
13823,Student_13823,II,Male,English,85.5,77.0
13824,Student_13824,III,Male,English,70.3,54.9
13825,Student_13825,I,Male,English,34.9,43.2
13826,Student_13826,II,Male,English,62.6,67.1
13827,Student_13827,III,Other,English,64.0,68.0
13828,Student_13828,I,Other,English,91.3,87.8
13829,Student_13829,II,Other,English,41.1,41.0
13830,Student_13830,III,Male,English,38.1,39.5
13831,Student_13831,I,Other,English,73.3,78.7
13832,Student_13832,II,Female,English,40.4,50.5
13833,Student_13833,III,Other,English,23.4,31.3
13834,Student_13834,I,Other,English,40.8,46.3
13835,Student_13835,II,Male,English,96.2,89.7
13836,Student_13836,III,Other,English,71.6,79.8
13837,Student_13837,I,Female,English,65.8,47.4
13838,Student_13838,II,Female,English,49.3,69.0
13839,Student_13839,III,Female,English,43.1,47.6
13840,Student_13840,I,Male,English,31.2,30.8
13841,Student_13841,II,Male,English,100.0,100.0
13842,Student_13842,III,Other,English,50.4,47.8
13843,Student_13843,I,Other,English,83.5,84.7
13844,Student_13844,II,Female,English,91.2,84.4
13845,Student_13845,III,Other,English,32.2,44.8
13846,Student_13846,I,Female,English,53.9,42.3
13847,Student_13847,II,Male,English,41.6,53.5
13848,Student_13848,III,Other,English,61.5,68.5
13849,Student_13849,I,Other,English,71.1,72.5
13850,Student_13850,II,Male,English,55.9,47.7
13851,Student_13851,III,Other,English,50.7,46.0
13852,Student_13852,I,Female,English,44.2,31.2
13853,Student_13853,II,Other,English,45.7,49.2
13854,Student_13854,III,Male,English,48.2,42.1
13855,Student_13855,I,Female,English,70.7,80.5
13856,Student_13856,II,Male,English,94.8,87.9
13857,Student_13857,III,Other,English,100.0,100.0
13858,Student_13858,I,Female,English,49.3,53.4
13859,Student_13859,II,Male,English,44.4,50.1
13860,Student_13860,III,Other,English,83.4,71.6
13861,Student_13861,I,Other,English,28.7,25.7
13862,Student_13862,II,Female,English,100.0,100.0
13863,Student_13863,III,Other,English,64.7,65.5
13864,Student_13864,I,Other,English,57.9,49.5
13865,Student_13865,II,Female,English,100.0,83.6
13866,Student_13866,III,Other,English,64.2,57.0
13867,Student_13867,I,Male,English,96.7,83.1
13868,Student_13868,II,Other,English,65.7,52.6
13869,Student_13869,III,Female,English,94.9,84.8
13870,Student_13870,I,Male,English,97.4,95.1
13871,Student_13871,II,Other,English,61.8,47.7
13872,Student_13872,III,Other,English,66.3,62.4
13873,Student_13873,I,Other,English,49.9,50.3
13874,Student_13874,II,Male,English,75.8,76.4
13875,Student_13875,III,Other,English,81.0,75.8
13876,Student_13876,I,Other,English,83.2,80.1
13877,Student_13877,II,Other,English,77.5,90.0
13878,Student_13878,III,Female,English,67.9,47.0
13879,Student_13879,I,Other,English,46.1,46.1
13880,Student_13880,II,Other,English,79.7,74.4
13881,Student_13881,III,Male,English,74.1,58.7
13882,Student_13882,I,Male,English,40.2,51.3
13883,Student_13883,II,Other,English,75.5,66.9
13884,Student_13884,III,Female,English,50.6,58.5
13885,Student_13885,I,Male,English,60.8,59.7
13886,Student_13886,II,Male,English,69.0,56.0
13887,Student_13887,III,Other,English,50.1,39.6
13888,Student_13888,I,Male,English,40.4,45.4
13889,Student_13889,II,Male,English,61.7,76.2
13890,Student_13890,III,Female,English,46.9,68.8
13891,Student_13891,I,Other,English,84.5,68.2
13892,Student_13892,II,Female,English,68.6,90.0
13893,Student_13893,III,Female,English,96.0,96.6
13894,Student_13894,I,Other,English,29.4,37.7
13895,Student_13895,II,Female,English,66.1,83.7
13896,Student_13896,III,Other,English,47.1,55.0
13897,Student_13897,I,Male,English,71.3,75.0
13898,Student_13898,II,Female,English,63.6,55.6
13899,Student_13899,III,Male,English,60.4,57.6
13900,Student_13900,I,Other,English,76.6,84.5
13901,Student_13901,II,Other,English,59.1,73.1
13902,Student_13902,III,Other,English,48.5,37.0
13903,Student_13903,I,Male,English,68.1,72.3
13904,Student_13904,II,Other,English,31.2,38.2
13905,Student_13905,III,Female,English,37.0,25.9
13906,Student_13906,I,Male,English,66.7,72.2
13907,Student_13907,II,Female,English,70.5,71.4
13908,Student_13908,III,Female,English,74.5,67.6
13909,Student_13909,I,Female,English,64.6,59.8
13910,Student_13910,II,Other,English,53.2,61.5
13911,Student_13911,III,Female,English,70.5,79.4
13912,Student_13912,I,Male,English,53.8,49.1
13913,Student_13913,II,Female,English,34.0,41.7
13914,Student_13914,III,Male,English,47.6,45.1
13915,Student_13915,I,Male,English,50.1,60.2
13916,Student_13916,II,Male,English,100.0,94.2
13917,Student_13917,III,Other,English,90.3,76.0
13918,Student_13918,I,Female,English,46.7,41.9
13919,Student_13919,II,Male,English,63.2,58.0
13920,Student_13920,III,Female,English,23.8,37.1
13921,Student_13921,I,Other,English,47.1,65.9
13922,Student_13922,II,Female,English,57.6,63.1
13923,Student_13923,III,Other,English,41.3,51.9
13924,Student_13924,I,Female,English,26.2,25.1
13925,Student_13925,II,Other,English,100.0,91.1
13926,Student_13926,III,Female,English,33.1,58.0
13927,Student_13927,I,Female,English,33.0,28.7
13928,Student_13928,II,Male,English,39.5,38.9
13929,Student_13929,III,Male,English,85.1,80.8
13930,Student_13930,I,Other,English,90.0,75.2
13931,Student_13931,II,Other,English,49.5,54.5
13932,Student_13932,III,Female,English,69.7,66.5
13933,Student_13933,I,Female,English,62.2,65.4
13934,Student_13934,II,Male,English,49.8,34.2
13935,Student_13935,III,Female,English,61.3,63.4
13936,Student_13936,I,Male,English,62.7,58.6
13937,Student_13937,II,Female,English,66.1,70.5
13938,Student_13938,III,Male,English,76.9,76.4
13939,Student_13939,I,Other,English,95.4,90.4
13940,Student_13940,II,Other,English,72.9,74.6
13941,Student_13941,III,Male,English,55.2,63.7
13942,Student_13942,I,Male,English,91.3,100.0
13943,Student_13943,II,Other,English,73.1,54.9
13944,Student_13944,III,Male,English,49.2,51.6
13945,Student_13945,I,Female,English,99.1,82.2
13946,Student_13946,II,Male,English,69.6,65.2
13947,Student_13947,III,Female,English,100.0,95.5
13948,Student_13948,I,Male,English,77.7,82.7
13949,Student_13949,II,Male,English,97.9,87.0
13950,Student_13950,III,Female,English,38.2,30.3
13951,Student_13951,I,Male,English,96.8,79.3
13952,Student_13952,II,Other,English,48.1,55.3
13953,Student_13953,III,Female,English,41.1,37.2
13954,Student_13954,I,Female,English,59.4,42.4
13955,Student_13955,II,Female,English,61.8,69.0
13956,Student_13956,III,Other,English,34.9,42.3
13957,Student_13957,I,Other,English,48.9,42.6
13958,Student_13958,II,Male,English,67.5,68.6
13959,Student_13959,III,Other,English,67.7,65.0
13960,Student_13960,I,Female,English,42.9,50.9
13961,Student_13961,II,Other,English,77.6,76.6
13962,Student_13962,III,Other,English,100.0,100.0
13963,Student_13963,I,Other,English,91.0,90.9
13964,Student_13964,II,Other,English,82.3,70.3
13965,Student_13965,III,Male,English,54.1,71.6
13966,Student_13966,I,Other,English,86.9,81.7
13967,Student_13967,II,Other,English,70.6,66.5
13968,Student_13968,III,Male,English,52.7,52.8
13969,Student_13969,I,Male,English,63.5,45.3
13970,Student_13970,II,Female,English,84.0,82.3
13971,Student_13971,III,Female,English,76.3,81.1
13972,Student_13972,I,Other,English,45.8,41.9
13973,Student_13973,II,Female,English,59.2,74.6
13974,Student_13974,III,Male,English,30.3,34.6
13975,Student_13975,I,Female,English,45.4,53.6
13976,Student_13976,II,Other,English,51.1,71.7
13977,Student_13977,III,Other,English,89.2,96.0
13978,Student_13978,I,Male,English,94.8,89.3
13979,Student_13979,II,Other,English,55.4,55.3
13980,Student_13980,III,Male,English,92.1,79.9
13981,Student_13981,I,Other,English,83.7,88.4
13982,Student_13982,II,Other,English,73.5,82.3
13983,Student_13983,III,Male,English,100.0,98.1
13984,Student_13984,I,Other,English,57.6,49.1
13985,Student_13985,II,Female,English,32.5,29.8
13986,Student_13986,III,Other,English,40.5,41.8
13987,Student_13987,I,Male,English,82.9,75.8
13988,Student_13988,II,Other,English,27.5,30.0
13989,Student_13989,III,Other,English,95.7,87.8
13990,Student_13990,I,Male,English,52.1,60.0
13991,Student_13991,II,Female,English,78.8,80.9
13992,Student_13992,III,Female,English,68.6,71.1
13993,Student_13993,I,Male,English,66.6,50.8
13994,Student_13994,II,Other,English,42.8,37.6
13995,Student_13995,III,Male,English,38.3,61.7
13996,Student_13996,I,Male,English,100.0,94.2
13997,Student_13997,II,Female,English,44.9,36.1
13998,Student_13998,III,Female,English,48.6,33.8
13999,Student_13999,I,Male,English,96.7,85.7
14000,Student_14000,II,Other,English,16.0,24.8
14001,Student_14001,III,Male,English,23.6,30.5
14002,Student_14002,I,Male,English,89.6,100.0
14003,Student_14003,II,Female,English,87.1,85.7
14004,Student_14004,III,Other,English,20.3,38.2
14005,Student_14005,I,Male,English,98.4,94.9
14006,Student_14006,II,Female,English,75.5,74.2
14007,Student_14007,III,Other,English,44.2,51.6
14008,Student_14008,I,Other,English,64.9,46.3
14009,Student_14009,II,Male,English,83.8,75.5
14010,Student_14010,III,Female,English,42.2,73.0
14011,Student_14011,I,Other,English,59.8,52.6
14012,Student_14012,II,Other,English,38.8,42.2
14013,Student_14013,III,Female,English,56.9,58.5
14014,Student_14014,I,Other,English,83.4,73.8
14015,Student_14015,II,Female,English,27.5,27.4
14016,Student_14016,III,Male,English,80.7,84.0
14017,Student_14017,I,Female,English,26.9,38.3
14018,Student_14018,II,Female,English,39.0,38.0
14019,Student_14019,III,Other,English,33.0,37.7
14020,Student_14020,I,Other,English,87.0,81.5
14021,Student_14021,II,Female,English,65.2,61.3
14022,Student_14022,III,Other,English,68.8,46.4
14023,Student_14023,I,Male,English,73.2,81.1
14024,Student_14024,II,Other,English,63.9,71.0
14025,Student_14025,III,Male,English,87.4,81.8
14026,Student_14026,I,Female,English,49.1,57.0
14027,Student_14027,II,Other,English,31.3,40.5
14028,Student_14028,III,Female,English,82.5,94.3
14029,Student_14029,I,Other,English,84.6,68.2
14030,Student_14030,II,Female,English,64.5,69.3
14031,Student_14031,III,Male,English,58.3,58.5
14032,Student_14032,I,Female,English,60.5,70.0
14033,Student_14033,II,Male,English,95.2,88.5
14034,Student_14034,III,Female,English,71.4,67.5
14035,Student_14035,I,Female,English,57.0,52.6
14036,Student_14036,II,Male,English,30.9,36.5
14037,Student_14037,III,Female,English,60.1,58.0
14038,Student_14038,I,Male,English,56.6,55.5
14039,Student_14039,II,Male,English,57.1,56.6
14040,Student_14040,III,Female,English,87.1,77.4
14041,Student_14041,I,Other,English,50.8,52.6
14042,Student_14042,II,Male,English,61.8,56.1
14043,Student_14043,III,Male,English,86.4,94.0
14044,Student_14044,I,Male,English,59.3,54.2
14045,Student_14045,II,Female,English,87.4,96.3
14046,Student_14046,III,Male,English,85.6,49.1
14047,Student_14047,I,Female,English,45.2,37.6
14048,Student_14048,II,Other,English,76.9,86.6
14049,Student_14049,III,Male,English,100.0,100.0
14050,Student_14050,I,Other,English,90.2,90.8
14051,Student_14051,II,Female,English,53.3,51.8
14052,Student_14052,III,Female,English,37.2,45.2
14053,Student_14053,I,Female,English,38.7,59.5
14054,Student_14054,II,Other,English,45.2,29.4
14055,Student_14055,III,Female,English,58.7,59.2
14056,Student_14056,I,Other,English,91.2,83.2
14057,Student_14057,II,Male,English,53.6,65.5
14058,Student_14058,III,Male,English,90.5,82.4
14059,Student_14059,I,Female,English,71.4,71.7
14060,Student_14060,II,Male,English,43.4,44.2
14061,Student_14061,III,Male,English,44.1,56.8
14062,Student_14062,I,Male,English,84.5,84.6
14063,Student_14063,II,Male,English,78.0,69.4
14064,Student_14064,III,Male,English,44.2,44.7
14065,Student_14065,I,Other,English,64.8,46.1
14066,Student_14066,II,Female,English,51.0,45.8
14067,Student_14067,III,Male,English,58.9,40.8
14068,Student_14068,I,Male,English,32.0,39.1
14069,Student_14069,II,Other,English,80.4,92.0
14070,Student_14070,III,Other,English,59.4,64.5
14071,Student_14071,I,Male,English,77.0,84.6
14072,Student_14072,II,Female,English,76.0,80.9
14073,Student_14073,III,Male,English,58.5,56.0
14074,Student_14074,I,Female,English,59.9,56.3
14075,Student_14075,II,Female,English,55.9,61.8
14076,Student_14076,III,Other,English,36.7,34.5
14077,Student_14077,I,Female,English,76.6,86.9
14078,Student_14078,II,Other,English,90.4,92.4
14079,Student_14079,III,Other,English,59.7,65.3
14080,Student_14080,I,Other,English,37.9,45.2
14081,Student_14081,II,Other,English,40.8,32.9
14082,Student_14082,III,Other,English,23.0,26.8
14083,Student_14083,I,Male,English,54.3,50.7
14084,Student_14084,II,Other,English,92.4,100.0
14085,Student_14085,III,Other,English,30.6,29.7
14086,Student_14086,I,Female,English,93.6,89.0
14087,Student_14087,II,Other,English,72.6,62.1
14088,Student_14088,III,Other,English,62.9,67.5
14089,Student_14089,I,Male,English,24.2,35.5
14090,Student_14090,II,Male,English,40.5,41.0
14091,Student_14091,III,Other,English,45.0,60.3
14092,Student_14092,I,Female,English,73.7,66.7
14093,Student_14093,II,Other,English,75.2,76.9
14094,Student_14094,III,Female,English,28.2,41.3
14095,Student_14095,I,Female,English,21.6,26.7
14096,Student_14096,II,Male,English,59.4,51.0
14097,Student_14097,III,Male,English,68.4,79.0
14098,Student_14098,I,Male,English,72.8,66.6
14099,Student_14099,II,Female,English,50.9,34.8
14100,Student_14100,III,Male,English,90.9,80.3
14101,Student_14101,I,Other,English,42.5,38.6
14102,Student_14102,II,Male,English,83.9,84.3
14103,Student_14103,III,Other,English,44.5,52.5
14104,Student_14104,I,Male,English,94.1,84.9
14105,Student_14105,II,Male,English,48.4,42.1
14106,Student_14106,III,Female,English,100.0,92.7
14107,Student_14107,I,Other,English,85.6,82.4
14108,Student_14108,II,Other,English,29.3,27.9
14109,Student_14109,III,Female,English,55.3,43.7
14110,Student_14110,I,Female,English,92.4,81.2
14111,Student_14111,II,Other,English,48.9,68.5
14112,Student_14112,III,Other,English,94.6,81.9
14113,Student_14113,I,Other,English,44.7,36.7
14114,Student_14114,II,Male,English,39.9,43.9
14115,Student_14115,III,Female,English,80.1,77.9
14116,Student_14116,I,Other,English,64.4,54.6
14117,Student_14117,II,Female,English,62.1,49.5
14118,Student_14118,III,Male,English,53.2,46.3
14119,Student_14119,I,Female,English,99.7,96.1
14120,Student_14120,II,Male,English,65.2,58.6
14121,Student_14121,III,Female,English,81.4,74.6
14122,Student_14122,I,Female,English,96.4,72.3
14123,Student_14123,II,Other,English,67.7,53.7
14124,Student_14124,III,Other,English,48.1,41.5
14125,Student_14125,I,Other,English,49.0,57.4
14126,Student_14126,II,Other,English,53.3,45.7
14127,Student_14127,III,Male,English,78.8,81.2
14128,Student_14128,I,Other,English,63.4,65.3
14129,Student_14129,II,Female,English,88.9,97.8
14130,Student_14130,III,Other,English,90.9,89.2
14131,Student_14131,I,Male,English,26.7,25.1
14132,Student_14132,II,Female,English,95.3,79.6
14133,Student_14133,III,Male,English,58.3,60.9
14134,Student_14134,I,Female,English,72.5,68.6
14135,Student_14135,II,Male,English,91.7,82.2
14136,Student_14136,III,Male,English,73.9,68.1
14137,Student_14137,I,Male,English,77.7,76.8
14138,Student_14138,II,Male,English,71.6,57.1
14139,Student_14139,III,Other,English,59.0,87.7
14140,Student_14140,I,Other,English,80.5,64.2
14141,Student_14141,II,Male,English,40.5,61.2
14142,Student_14142,III,Other,English,96.6,84.5
14143,Student_14143,I,Female,English,47.8,39.9
14144,Student_14144,II,Male,English,71.7,68.8
14145,Student_14145,III,Other,English,83.5,69.6
14146,Student_14146,I,Male,English,66.6,66.0
14147,Student_14147,II,Male,English,36.9,32.7
14148,Student_14148,III,Male,English,34.8,42.1
14149,Student_14149,I,Male,English,63.6,62.8
14150,Student_14150,II,Female,English,67.4,53.1
14151,Student_14151,III,Male,English,100.0,100.0
14152,Student_14152,I,Male,English,100.0,93.3
14153,Student_14153,II,Female,English,65.7,64.9
14154,Student_14154,III,Female,English,48.0,47.9
14155,Student_14155,I,Other,English,86.6,93.7
14156,Student_14156,II,Male,English,47.2,45.1
14157,Student_14157,III,Female,English,87.4,100.0
14158,Student_14158,I,Male,English,86.5,92.4
14159,Student_14159,II,Other,English,91.7,100.0
14160,Student_14160,III,Male,English,61.8,50.7
14161,Student_14161,I,Other,English,57.4,48.3
14162,Student_14162,II,Other,English,74.5,63.7
14163,Student_14163,III,Male,English,57.4,55.1
14164,Student_14164,I,Male,English,67.8,57.4
14165,Student_14165,II,Male,English,70.9,63.7
14166,Student_14166,III,Female,English,67.1,76.4
14167,Student_14167,I,Female,English,24.0,44.9
14168,Student_14168,II,Female,English,43.6,48.7
14169,Student_14169,III,Female,English,79.7,74.2
14170,Student_14170,I,Other,English,43.1,25.0
14171,Student_14171,II,Female,English,71.5,63.7
14172,Student_14172,III,Male,English,56.7,66.1
14173,Student_14173,I,Male,English,86.8,84.1
14174,Student_14174,II,Other,English,97.5,90.0
14175,Student_14175,III,Male,English,68.3,59.7
14176,Student_14176,I,Male,English,83.0,83.8
14177,Student_14177,II,Male,English,61.2,70.4
14178,Student_14178,III,Female,English,89.8,79.2
14179,Student_14179,I,Male,English,28.2,40.7
14180,Student_14180,II,Female,English,92.5,86.3
14181,Student_14181,III,Other,English,34.6,42.5
14182,Student_14182,I,Other,English,22.3,47.8
14183,Student_14183,II,Female,English,52.1,52.6
14184,Student_14184,III,Other,English,46.8,47.8
14185,Student_14185,I,Female,English,30.9,38.5
14186,Student_14186,II,Other,English,90.8,78.4
14187,Student_14187,III,Male,English,33.2,50.0
14188,Student_14188,I,Other,English,98.1,92.7
14189,Student_14189,II,Male,English,86.4,79.8
14190,Student_14190,III,Male,English,78.8,76.3
14191,Student_14191,I,Male,English,91.1,92.9
14192,Student_14192,II,Female,English,29.5,39.5
14193,Student_14193,III,Female,English,30.8,32.4
14194,Student_14194,I,Male,English,76.0,68.7
14195,Student_14195,II,Other,English,61.6,72.6
14196,Student_14196,III,Male,English,18.8,40.5
14197,Student_14197,I,Female,English,63.7,69.0
14198,Student_14198,II,Female,English,69.7,74.7
14199,Student_14199,III,Female,English,67.3,86.3
14200,Student_14200,I,Other,English,78.5,85.2
14201,Student_14201,II,Other,English,75.8,58.7
14202,Student_14202,III,Other,English,57.4,46.8
14203,Student_14203,I,Other,English,87.2,81.1
14204,Student_14204,II,Other,English,85.7,82.8
14205,Student_14205,III,Female,English,19.4,42.8
14206,Student_14206,I,Female,English,86.5,74.6
14207,Student_14207,II,Male,English,15.9,30.1
14208,Student_14208,III,Other,English,41.4,48.8
14209,Student_14209,I,Other,English,57.8,61.7
14210,Student_14210,II,Other,English,93.3,92.0
14211,Student_14211,III,Other,English,73.4,84.1
14212,Student_14212,I,Other,English,44.0,53.7
14213,Student_14213,II,Other,English,90.5,81.0
14214,Student_14214,III,Male,English,79.3,59.8
14215,Student_14215,I,Male,English,45.4,48.0
14216,Student_14216,II,Female,English,89.5,81.8
14217,Student_14217,III,Female,English,32.0,34.0
14218,Student_14218,I,Other,English,94.0,84.8
14219,Student_14219,II,Other,English,82.8,77.5
14220,Student_14220,III,Other,English,92.6,86.9
14221,Student_14221,I,Other,English,64.0,73.1
14222,Student_14222,II,Male,English,78.9,83.9
14223,Student_14223,III,Female,English,37.9,37.7
14224,Student_14224,I,Male,English,67.6,70.8
14225,Student_14225,II,Female,English,57.8,52.0
14226,Student_14226,III,Female,English,63.3,80.4
14227,Student_14227,I,Other,English,82.5,66.6
14228,Student_14228,II,Male,English,61.6,46.5
14229,Student_14229,III,Female,English,62.5,57.4
14230,Student_14230,I,Other,English,63.8,66.5
14231,Student_14231,II,Female,English,75.1,78.2
14232,Student_14232,III,Male,English,68.1,72.4
14233,Student_14233,I,Male,English,63.8,59.7
14234,Student_14234,II,Female,English,74.8,79.9
14235,Student_14235,III,Female,English,76.0,80.6
14236,Student_14236,I,Other,English,53.1,69.6
14237,Student_14237,II,Female,English,68.7,67.9
14238,Student_14238,III,Female,English,63.7,66.8
14239,Student_14239,I,Female,English,63.0,45.8
14240,Student_14240,II,Male,English,80.2,79.7
14241,Student_14241,III,Male,English,17.2,41.2
14242,Student_14242,I,Female,English,75.3,71.1
14243,Student_14243,II,Other,English,100.0,100.0
14244,Student_14244,III,Female,English,50.9,57.8
14245,Student_14245,I,Male,English,62.9,42.6
14246,Student_14246,II,Other,English,39.7,36.8
14247,Student_14247,III,Male,English,80.7,89.0
14248,Student_14248,I,Other,English,50.4,36.7
14249,Student_14249,II,Other,English,33.1,31.4
14250,Student_14250,III,Other,English,58.1,59.4
14251,Student_14251,I,Male,English,62.6,68.9
14252,Student_14252,II,Male,English,71.1,73.7
14253,Student_14253,III,Female,English,35.6,50.5
14254,Student_14254,I,Other,English,71.6,74.7
14255,Student_14255,II,Other,English,51.3,61.2
14256,Student_14256,III,Female,English,63.6,52.2
14257,Student_14257,I,Male,English,79.7,79.3
14258,Student_14258,II,Other,English,45.0,30.0
14259,Student_14259,III,Other,English,80.8,66.8
14260,Student_14260,I,Female,English,23.4,32.8
14261,Student_14261,II,Female,English,53.0,51.8
14262,Student_14262,III,Male,English,67.9,67.6
14263,Student_14263,I,Other,English,76.6,75.1
14264,Student_14264,II,Male,English,82.8,71.5
14265,Student_14265,III,Other,English,91.8,92.6
14266,Student_14266,I,Other,English,73.8,72.6
14267,Student_14267,II,Other,English,40.1,39.6
14268,Student_14268,III,Other,English,77.0,76.6
14269,Student_14269,I,Other,English,72.1,81.7
14270,Student_14270,II,Male,English,52.8,58.4
14271,Student_14271,III,Female,English,45.5,68.3
14272,Student_14272,I,Female,English,83.5,79.6
14273,Student_14273,II,Other,English,83.3,81.6
14274,Student_14274,III,Other,English,85.1,82.7
14275,Student_14275,I,Female,English,62.3,47.5
14276,Student_14276,II,Female,English,98.4,91.9
14277,Student_14277,III,Male,English,67.0,55.1
14278,Student_14278,I,Male,English,39.5,28.7
14279,Student_14279,II,Female,English,77.3,60.2
14280,Student_14280,III,Other,English,83.2,70.3
14281,Student_14281,I,Other,English,29.1,37.5
14282,Student_14282,II,Female,English,82.4,76.0
14283,Student_14283,III,Male,English,96.8,89.8
14284,Student_14284,I,Other,English,85.0,80.6
14285,Student_14285,II,Female,English,72.6,52.3
14286,Student_14286,III,Female,English,71.3,68.5
14287,Student_14287,I,Female,English,100.0,96.6
14288,Student_14288,II,Other,English,93.7,94.2
14289,Student_14289,III,Male,English,46.1,47.7
14290,Student_14290,I,Male,English,43.7,46.9
14291,Student_14291,II,Male,English,24.4,33.2
14292,Student_14292,III,Other,English,53.7,49.2
14293,Student_14293,I,Male,English,85.3,68.1
14294,Student_14294,II,Male,English,41.6,43.2
14295,Student_14295,III,Female,English,77.5,74.1
14296,Student_14296,I,Other,English,49.7,57.9
14297,Student_14297,II,Female,English,4.2,21.9
14298,Student_14298,III,Other,English,58.4,58.3
14299,Student_14299,I,Other,English,78.0,84.4
14300,Student_14300,II,Female,English,47.0,56.7
14301,Student_14301,III,Female,English,18.7,35.4
14302,Student_14302,I,Female,English,53.3,68.6
14303,Student_14303,II,Other,English,100.0,100.0
14304,Student_14304,III,Male,English,92.0,73.1
14305,Student_14305,I,Other,English,61.0,66.4
14306,Student_14306,II,Female,English,100.0,100.0
14307,Student_14307,III,Other,English,62.2,71.7
14308,Student_14308,I,Female,English,33.2,40.2
14309,Student_14309,II,Other,English,31.1,46.0
14310,Student_14310,III,Male,English,75.8,79.2
14311,Student_14311,I,Male,English,51.9,74.6
14312,Student_14312,II,Male,English,81.5,91.6
14313,Student_14313,III,Other,English,60.7,64.9
14314,Student_14314,I,Other,English,79.3,84.8
14315,Student_14315,II,Other,English,78.8,74.6
14316,Student_14316,III,Male,English,91.1,84.1
14317,Student_14317,I,Male,English,98.4,100.0
14318,Student_14318,II,Female,English,57.6,46.9
14319,Student_14319,III,Other,English,56.0,74.0
14320,Student_14320,I,Male,English,62.7,55.4
14321,Student_14321,II,Female,English,73.0,74.6
14322,Student_14322,III,Female,English,51.1,66.9
14323,Student_14323,I,Female,English,51.5,43.5
14324,Student_14324,II,Female,English,59.7,56.8
14325,Student_14325,III,Female,English,39.8,45.2
14326,Student_14326,I,Other,English,64.4,54.0
14327,Student_14327,II,Male,English,40.1,39.8
14328,Student_14328,III,Female,English,100.0,98.1
14329,Student_14329,I,Male,English,87.2,83.6
14330,Student_14330,II,Male,English,81.5,92.5
14331,Student_14331,III,Female,English,9.6,26.1
14332,Student_14332,I,Female,English,26.5,37.4
14333,Student_14333,II,Male,English,85.2,82.2
14334,Student_14334,III,Male,English,72.0,77.5
14335,Student_14335,I,Other,English,28.5,25.0
14336,Student_14336,II,Other,English,66.3,72.0
14337,Student_14337,III,Other,English,32.6,50.1
14338,Student_14338,I,Male,English,72.4,68.1
14339,Student_14339,II,Male,English,76.2,67.2
14340,Student_14340,III,Male,English,63.5,65.2
14341,Student_14341,I,Male,English,76.9,79.5
14342,Student_14342,II,Female,English,49.7,40.2
14343,Student_14343,III,Female,English,43.5,37.7
14344,Student_14344,I,Male,English,63.9,51.3
14345,Student_14345,II,Female,English,52.1,42.4
14346,Student_14346,III,Female,English,38.0,44.4
14347,Student_14347,I,Male,English,65.5,69.3
14348,Student_14348,II,Female,English,91.2,90.9
14349,Student_14349,III,Female,English,97.7,100.0
14350,Student_14350,I,Other,English,80.7,85.5
14351,Student_14351,II,Male,English,49.3,44.3
14352,Student_14352,III,Male,English,68.0,66.1
14353,Student_14353,I,Other,English,77.5,82.7
14354,Student_14354,II,Female,English,13.7,24.6
14355,Student_14355,III,Female,English,51.2,49.3
14356,Student_14356,I,Other,English,35.1,41.3
14357,Student_14357,II,Other,English,78.2,83.7
14358,Student_14358,III,Male,English,91.7,100.0
14359,Student_14359,I,Other,English,62.5,66.3
14360,Student_14360,II,Female,English,65.3,71.1
14361,Student_14361,III,Female,English,75.7,64.9
14362,Student_14362,I,Other,English,84.7,87.3
14363,Student_14363,II,Male,English,18.7,33.1
